date,open,high,low,close,volume
2023-12-26,3477.95,3508.35,3477.95,3490.05,1072263
2023-12-27,3510.0,3549.0,3504.15,3544.0,1389266
2023-12-28,3545.0,3559.95,3500.5,3518.05,3371121
2023-12-29,3531.0,3540.0,3495.0,3526.0,968577
2024-01-01,3538.0,3538.0,3496.05,3525.45,777080
2024-01-02,3525.05,3525.45,3432.0,3438.1,1511464
2024-01-03,3433.0,3465.85,3411.6,3440.35,1283859
2024-01-04,3441.05,3480.1,3423.0,3458.7,1651616
2024-01-05,3464.95,3555.0,3460.0,3521.9,2069018
2024-01-08,3540.0,3559.95,3490.0,3501.1,1993855
2024-01-09,3527.45,3593.75,3520.1,3555.95,1807271
2024-01-10,3549.95,3558.95,3520.0,3545.5,1534821
2024-01-11,3545.5,3559.55,3500.55,3504.85,1105348
2024-01-12,3505.05,3578.65,3494.05,3568.8,1782631
2024-01-15,3576.1,3605.7,3538.05,3543.05,1783518
2024-01-16,3548.0,3589.0,3538.0,3573.5,1791818
2024-01-17,3555.0,3614.45,3547.7,3570.95,2699076
2024-01-18,3570.8,3616.95,3525.0,3596.0,2148898
2024-01-19,3603.0,3655.85,3603.0,3646.0,1913923
2024-01-20,3667.0,3670.0,3621.05,3634.5,468514
2024-01-23,3637.6,3661.35,3536.2,3551.0,1742142
2024-01-24,3570.0,3617.95,3521.7,3589.2,3711521
2024-01-25,3599.9,3618.25,3564.8,3593.45,2206540
2024-01-29,3604.0,3733.85,3600.1,3708.0,2072982
2024-01-30,3715.95,3737.9,3624.9,3633.3,1454989
2024-01-31,3520.0,3538.0,3387.05,3479.75,9637606
2024-02-01,3480.0,3493.75,3371.0,3398.0,6149780
2024-02-02,3402.7,3436.35,3361.0,3376.05,7579802
2024-02-05,3375.5,3407.95,3318.45,3341.75,2954238
2024-02-06,3346.0,3427.75,3337.55,3424.25,2545192
2024-02-07,3445.0,3447.0,3389.0,3394.7,2099940
2024-02-08,3413.0,3417.8,3293.85,3335.5,3471727
2024-02-09,3336.25,3390.0,3308.95,3324.55,3121873
2024-02-12,3330.0,3339.15,3287.0,3299.55,1922273
2024-02-13,3312.0,3338.55,3284.1,3321.5,2151493
2024-02-14,3290.05,3316.95,3263.05,3309.0,2502138
2024-02-15,3309.0,3321.95,3290.2,3300.3,1999189
2024-02-16,3304.95,3398.0,3304.05,3386.75,2768329
2024-02-19,3400.55,3408.0,3335.5,3339.85,1216447
2024-02-20,3339.85,3367.75,3328.45,3356.75,1578162
2024-02-21,3356.9,3356.9,3290.05,3296.4,2430672
2024-02-22,3310.0,3369.0,3276.95,3363.75,2521388
2024-02-23,3363.75,3399.9,3340.75,3387.95,2107176
2024-02-26,3400.0,3491.65,3393.0,3470.15,4122419
2024-02-27,3475.0,3512.0,3451.9,3506.45,2122286
2024-02-28,3505.0,3513.0,3446.15,3470.2,1666903
2024-02-29,3485.0,3496.0,3436.45,3477.55,2119512
2024-03-01,3501.65,3658.35,3500.0,3633.5,4407803
2024-03-02,3647.9,3690.0,3646.2,3655.25,246957
2024-03-04,3670.0,3679.8,3622.05,3644.45,1307501
2024-03-05,3631.2,3644.45,3590.3,3612.6,1981370
2024-03-06,3618.0,3652.45,3586.05,3642.2,1500196
2024-03-07,3660.75,3705.15,3643.25,3676.95,2344401
2024-03-11,3700.0,3700.0,3631.45,3640.6,1748541
2024-03-12,3639.05,3672.0,3613.15,3621.65,1470377
2024-03-13,3634.9,3636.8,3511.9,3538.55,2503293
2024-03-14,3527.05,3636.0,3522.0,3608.2,4528490
2024-03-15,3598.0,3603.0,3524.05,3537.15,4054210
2024-03-18,3537.15,3572.2,3526.7,3561.2,1354787
2024-03-19,3541.0,3549.5,3481.0,3501.7,1447405
2024-03-20,3502.75,3524.95,3487.75,3509.7,1442811
2024-03-21,3525.15,3596.0,3525.15,3560.0,2504962
2024-03-22,3546.2,3647.3,3546.2,3617.8,3020545
2024-03-26,3605.0,3676.9,3600.0,3670.1,2320963
2024-03-27,3683.0,3727.2,3670.1,3706.4,2387693
2024-03-28,3706.55,3813.35,3697.55,3763.9,4278668
2024-04-01,3780.85,3851.85,3780.85,3838.0,1905190
2024-04-02,3849.8,3860.0,3771.25,3807.4,3608162
2024-04-03,3799.7,3799.7,3770.15,3782.45,1684618
2024-04-04,3804.9,3819.75,3731.05,3797.85,2339529
2024-04-05,3770.1,3790.0,3716.25,3743.1,1645597
2024-04-08,3745.0,3819.8,3743.1,3807.85,1083395
2024-04-09,3820.0,3827.95,3775.0,3785.25,1997057
2024-04-10,3800.0,3800.0,3750.1,3753.2,1951581
2024-04-12,3749.95,3802.1,3663.5,3679.25,3437544
2024-04-15,3626.05,3679.85,3586.2,3600.8,1719910
2024-04-16,3580.05,3598.15,3529.45,3543.45,2291042
2024-04-18,3561.95,3617.65,3539.7,3550.95,3273257
2024-04-19,3525.0,3542.9,3472.4,3518.35,2759031
2024-04-22,3568.75,3620.0,3540.95,3612.7,2605754
2024-04-23,3632.75,3632.75,3588.0,3610.15,1434580
2024-04-24,3616.55,3654.95,3601.1,3634.85,1501234
2024-04-25,3616.1,3666.0,3611.6,3652.3,2420380
2024-04-26,3652.0,3660.9,3585.0,3605.2,1973113
2024-04-29,3606.1,3649.9,3605.2,3634.3,1396979
2024-04-30,3639.0,3648.95,3584.05,3594.3,1571996
2024-05-02,3590.05,3634.15,3576.05,3599.5,3748847
2024-05-03,3610.0,3622.0,3488.45,3499.8,4079696
2024-05-06,3522.8,3527.0,3441.1,3463.3,2614667
2024-05-07,3479.4,3496.0,3425.0,3427.75,3376013
2024-05-08,3429.0,3497.4,3367.8,3486.85,4116670
2024-05-09,3312.75,3377.0,3266.65,3275.45,12120574
2024-05-10,3281.6,3306.15,3234.6,3271.45,4132191
2024-05-13,3267.05,3315.0,3225.2,3293.85,3557067
2024-05-14,3300.0,3384.9,3293.4,3379.45,2870328
2024-05-15,3390.0,3417.4,3353.15,3411.3,2718682
2024-05-16,3428.95,3468.5,3378.7,3460.6,3398714
2024-05-17,3475.95,3475.95,3412.15,3450.75,2676919
2024-05-18,3452.0,3468.0,3445.8,3464.2,141462
2024-05-21,3458.0,3470.3,3434.0,3440.95,2100848
2024-05-22,3450.05,3472.7,3435.05,3460.85,1409992
2024-05-23,3460.9,3601.65,3455.0,3585.4,4525637
2024-05-24,3586.0,3659.0,3582.3,3625.9,2740360
2024-05-27,3644.9,3695.0,3600.0,3652.0,2570708
2024-05-28,3652.0,3685.25,3646.05,3658.2,1440187
2024-05-29,3611.0,3661.85,3610.35,3634.8,1506146
2024-05-30,3626.05,3643.95,3607.75,3634.7,2701849
2024-05-31,3636.4,3744.8,3636.4,3669.3,6432341
2024-06-03,3855.4,3919.9,3801.1,3897.15,5767666
2024-06-04,3852.0,3898.0,3320.0,3403.2,9920882
2024-06-05,3441.5,3441.5,3175.05,3409.0,10372458
2024-06-06,3438.0,3538.2,3385.3,3482.55,8374602
2024-06-07,3465.05,3548.0,3446.0,3532.5,5879660
2024-06-10,3521.05,3585.0,3521.05,3543.75,3151257
2024-06-11,3570.0,3639.0,3551.2,3598.7,2548176
2024-06-12,3615.0,3648.95,3578.0,3630.3,2242274
2024-06-13,3665.5,3715.9,3635.0,3703.65,2965500
2024-06-14,3718.0,3720.0,3675.0,3687.8,1746508
2024-06-18,3708.0,3710.0,3675.0,3689.2,1936792
2024-06-19,3690.0,3699.0,3575.0,3589.95,2936151
2024-06-20,3584.95,3613.3,3564.6,3594.45,2618715
2024-06-21,3604.05,3610.0,3516.0,3535.0,4508508
2024-06-24,3520.35,3567.0,3505.0,3531.6,2330559
2024-06-25,3556.5,3591.95,3528.0,3587.8,2158039
2024-06-26,3601.0,3624.9,3592.25,3602.95,2480187
2024-06-27,3597.45,3601.3,3550.0,3564.4,5519875
2024-06-28,3540.0,3575.95,3538.1,3548.45,3141514
